"id","city","state","zip","time_zone","lat","lng"
187859,"Oakland","CA","94621","America/Los_Angeles",37.7172178,-122.2112161
180898,"Columbus","OH","43215","America/New_York",39.9593944,-83.0068458
180305,"FORT WORTH","TX","76177","America/Chicago",33.0325456,-97.2802071
186470,"Dulles","VA","20166","America/New_York",38.9527209,-77.4477741
183064,"Washington","VA","22202","America/New_York",39.1398884,-77.1971221
185130,"San Diego","CA","92101","America/Los_Angeles",32.7314462,-117.1977278
183456,"Chicago","IL","60666","America/Chicago",41.9741625,-87.9073214
187905,"Santa Ana","CA","92707","America/Los_Angeles",33.6778994,-117.8623738
180559,"San Jose","CA","95110","America/Los_Angeles",37.3649766,-121.9224598
181211,"Santa Ana","CA","92707","America/Los_Angeles",33.6778994,-117.8623738
181509,"DFW Airport","TX","75261","America/Chicago",32.896828,-97.037997
187909,"Hapeville","GA","30354","America/New_York",33.6621959,-84.4238726
186984,"CARLSBAD","CA","92011","America/Los_Angeles",33.1224275,-117.3068293
185010,"MONROVIA","CA","91016","America/Los_Angeles",34.1411173,-117.9919523
184876,"Charlotte","NC","28208","America/New_York",35.2205594,-80.9438737
183331,"DALLAS","TX","75261","America/Chicago",32.9390065,-97.0253876
182688,"San Diego","CA","92101","America/Los_Angeles",32.7314462,-117.1977278
182622,"Little Ferry","NJ","07643","America/New_York",40.8540925,-74.0524111
180435,"Santa Ana","CA","92707","America/Los_Angeles",33.6778994,-117.8623738
183326,"FORT WORTH","TX","76177","America/Chicago",33.0325456,-97.2802071
186550,"Miami","FL","33150","America/New_York",25.8680445,-80.2101269
187956,"Brownsburg","IN","46112","America/Indiana/Indianapolis",39.8441362,-86.3963118
187034,"Los Angeles","CA","90045","America/Los_Angeles",33.9446777,-118.3981917
187801,"Dulles","VA","20166","America/New_York",38.9527209,-77.4477741
180427,"Santa Ana","CA","92707","America/Los_Angeles",33.6778994,-117.8623738
184430,"Jackson","MS","39208","America/Chicago",32.3101093,-90.0751877
184311,"CARLSBAD","CA","92011","America/Los_Angeles",33.1224275,-117.3068293
184938,"San Diego","CA","92101","America/Los_Angeles",32.7314462,-117.1977278
184986,"Miami","FL","33150","America/New_York",25.8680445,-80.2101269
187873,"CARLSBAD","CA","92011","America/Los_Angeles",33.1224275,-117.3068293
181061,"Santa Ana","CA","92707","America/Los_Angeles",33.6778994,-117.8623738
182602,"San Diego","CA","92101","America/Los_Angeles",32.7314462,-117.1977278
181168,"Millbrae","CA","94128","America/Los_Angeles",37.618972,-122.374889
181855,"Cleveland","OH","44135","America/New_York",41.4106123,-81.838659
185390,"DFW Airport","TX","75261","America/Chicago",32.896828,-97.037997
182141,"Baltimore","MD","21240","America/New_York",39.175361,-76.668333
184462,"Los Angeles","CA","90045","America/Los_Angeles",33.9446777,-118.3981917
188043,"Seatac","WA","98158","America/Los_Angeles",47.4438614,-122.3022337
185885,"Medford","NJ","08055","America/New_York",39.8273803,-74.8213093
182430,"Farmington","CT","06032","America/New_York",41.7084472,-72.8032238
181558,"DFW Airport","TX","75261","America/Chicago",32.896828,-97.037997
182486,"Los Angeles","CA","90045","America/Los_Angeles",33.9463626,-118.4010845
185706,"SANTA CLARA","CA","95054","America/Los_Angeles",37.387095,-121.9434892
181652,"DFW Airport","TX","75261","America/Chicago",32.896828,-97.037997
186458,"DFW Airport","TX","75261","America/Chicago",32.896828,-97.037997
182720,"Irving","TX","75038","America/Chicago",32.859563,-97.019187
184922,"DFW Airport","TX","75261","America/Chicago",32.896828,-97.037997
186540,"Miami","FL","33126","America/New_York",25.79325,-80.290556
183233,"BRADENTON","FL","34208","America/New_York",27.4969699,-82.5621368
185889,"San Antonio","TX","78216","America/Chicago",29.5257225,-98.4746493
182024,"Burbank","CA","91506","America/Los_Angeles",34.1649252,-118.3121711
182284,"Baltimore","MD","21240","America/New_York",39.175361,-76.668333
182694,"Fort Worth","TX","76177","America/Chicago",33.0325456,-97.2802071
184303,"Gaithersburg","MD","20878","America/New_York",39.132269,-77.2414807
186847,"Prosper","TX","75078","America/Chicago",33.2457375,-96.7701027
182540,"CARLSBAD","CA","92011","America/Los_Angeles",33.1224275,-117.3068293
183290,"Lenexa","KS","66219","America/Chicago",38.9563858,-94.7630439
183314,"Denver","CO","80249","America/Denver",39.8630335,-104.67364
182833,"CARLSBAD","CA","92011","America/Los_Angeles",33.1224275,-117.3068293
181776,"Denver","CO","80249","America/Denver",39.8630335,-104.67364
181994,"HENDERSON","NV","89119","America/Los_Angeles",36.0657,-115.12879
183556,"Fort Worth","TX","76177","America/Chicago",33.0325456,-97.2802071
187000,"FORT WORTH","TX","76177","America/Chicago",33.0325456,-97.2802071
184460,"DFW Airport","TX","75261","America/Chicago",32.896828,-97.037997
186259,"Burbank","CA","91505","America/Los_Angeles",34.1953789,-118.3532412
187090,"Fort Smith","AR","72903","America/Chicago",35.3409408,-94.3586869
185142,"Woodstock","GA","30188","America/New_York",34.1513153,-84.4461882
186588,"Flower Mound","TX","75028","America/Chicago",32.9955807,-97.0385321
188031,"Fort Worth","TX","76177","America/Chicago",33.0325456,-97.2802071
186936,"Dulles","VA","20166","America/New_York",38.9527209,-77.4477741
180918,"Orange","CA","92868","America/Los_Angeles",33.7803296,-117.8650677
187770,"Millbrae","CA","94128","America/Los_Angeles",37.618972,-122.374889
184404,"Houston","TX","77032","America/Chicago",29.9858153,-95.3395937
181716,"Dallas","TX","75235","America/Chicago",32.847111,-96.851778
183552,"Atlanta","GA","30320","America/New_York",33.6391458,-84.4424448
181898,"FORT WORTH","TX","76177","America/Chicago",33.0325456,-97.2802071
187786,"CARLSBAD","CA","92011","America/Los_Angeles",33.1224275,-117.3068293
180701,"Atlanta","GA","30303","America/New_York",33.7595348,-84.388402
181115,"Dallas","TX","75235","America/Chicago",32.847111,-96.851778
182728,"CARLSBAD","CA","92011","America/Los_Angeles",33.1224275,-117.3068293
184685,"Santa Ana","CA","92707","America/Los_Angeles",33.6778994,-117.8623738
182536,"Melbourne","FL","32901","America/New_York",28.0977029,-80.631017
183062,"Washington","DC","20500","America/New_York",38.8976633,-77.0365739
182056,"FORT WORTH","TX","76177","America/Chicago",33.0325456,-97.2802071
183269,"San Diego","CA","92101","America/Los_Angeles",32.7314462,-117.1977278
185881,"San Antonio","TX","78216","America/Chicago",29.5257225,-98.4746493
186689,"Dallas","TX","75235","America/Chicago",32.847111,-96.851778
181580,"DFW Airport","TX","75261","America/Chicago",32.896828,-97.037997
182040,"FORT WORTH","TX","76177","America/Chicago",33.0325456,-97.2802071
183711,"Los Angeles","CA","90045","America/Los_Angeles",33.9463626,-118.4010845
184820,"Chicago","IL","60666","America/Chicago",41.9741625,-87.9073214
180401,"Las Vegas","NV","89111","America/Los_Angeles",36.0824193,-115.1480387
186136,"CARLSBAD","CA","92011","America/Los_Angeles",33.1224275,-117.3068293
186877,"San Diego","CA","92101","America/Los_Angeles",32.7314462,-117.1977278
188007,"San Diego","CA","92101","America/Los_Angeles",32.7314462,-117.1977278
180828,"DFW Airport","TX","75261","America/Chicago",32.896828,-97.037997
182189,"FORT WORTH","TX","76177","America/Chicago",33.0325456,-97.2802071
184544,"Columbus","OH","43219","America/New_York",39.9999399,-82.8871767
180571,"Carlsbad","CA","92011","America/Los_Angeles",33.1224275,-117.3068293
186612,"San Diego","CA","92101","America/Los_Angeles",32.7314462,-117.1977278
181069,"Carlsbad","CA","92011","America/Los_Angeles",33.1224275,-117.3068293
183745,"Fort Worth","TX","76177","America/Chicago",33.0372711,-97.2846757
184143,"Southlake","TX","76092","America/Chicago",32.9352733,-97.1047122
182889,"Columbus","OH","43219","America/New_York",39.9999399,-82.8871767
187263,"Destin","FL","32541","America/Chicago",30.3841895,-86.421835
184791,"DFW Airport","TX","75261","America/Chicago",32.896828,-97.037997
182534,"Fort Lauderdale","FL","33315","America/New_York",26.0716903,-80.145253
186111,"CARLSBAD","CA","92011","America/Los_Angeles",33.1224275,-117.3068293
181766,"San Jose","CA","95110","America/Los_Angeles",37.3649766,-121.9224598
184719,"Fort Worth","TX","76177","America/Chicago",33.0325456,-97.2802071
183978,"ASHBURN","VA","20147","America/New_York",39.014027,-77.456483
187323,"Washington","VA","22202","America/New_York",39.1398884,-77.1971221
180836,"Dallas","TX","75235","America/Chicago",32.8447757,-96.8497339
182438,"Madison","MS","39110","America/Chicago",32.5108886,-90.1031563
187774,"Farmington","CT","06032","America/New_York",41.7084472,-72.8032238
180587,"Columbus","OH","43219","America/New_York",39.9999399,-82.8871767
181740,"Atlanta","GA","30320","America/New_York",33.6391458,-84.4424448
180884,"Columbus","OH","43219","America/New_York",39.9999399,-82.8871767
183070,"Fort Worth","TX","76092","America/Chicago",32.9337288,-97.3239208
187201,"CARLSBAD","CA","92011","America/Los_Angeles",33.1224275,-117.3068293
185732,"Columbus","OH","43215","America/New_York",39.9613867,-82.9991009
185317,"Charlotte","NC","28208","America/New_York",35.2205594,-80.9438737
186188,"Nashville","TN","37203","America/Chicago",36.1564945,-86.7783976
181185,"Hebron","KY","41048","America/Chicago",37.2240163,-95.7403493
182296,"LOS ANGELES","CA","90039","America/Los_Angeles",34.1404911,-118.2742074
185594,"FORT WORTH","TX","76177","America/Chicago",33.0325456,-97.2802071
186269,"Houston","TX","77061","America/Chicago",29.654166,-95.2766671
186428,"San Diego","CA","92101","America/Los_Angeles",32.7314462,-117.1977278
185136,"DFW Airport","TX","75261","America/Chicago",32.896828,-97.037997
180874,"Columbus","OH","43215","America/New_York",39.9593944,-83.0068458
186767,"CARLSBAD","CA","92011","America/Los_Angeles",33.1224275,-117.3068293
180399,"HENDERSON","NV","89119","America/Los_Angeles",36.0657,-115.12879
181337,"Los Angeles","CA","90045","America/Los_Angeles",33.9463626,-118.4010845
184546,"Millbrae","CA","94128","America/Los_Angeles",37.618972,-122.374889
186925,"Atlanta","GA","30320","America/New_York",33.6391458,-84.4424448
186751,"FORT WORTH","TX","76177","America/Chicago",33.0325456,-97.2802071
182650,"Burbank","CA","91505","America/Los_Angeles",34.1953789,-118.3532412
187730,"Seatac","WA","98158","America/Los_Angeles",47.4438614,-122.3022337
185839,"Austin","TX","78719","America/Chicago",30.2022114,-97.6678722
186196,"Washington","DC","20500","America/New_York",38.8976633,-77.0365739
183217,"HENDERSON","NV","89119","America/Los_Angeles",36.0657,-115.12879
183827,"Millbrae","CA","94128","America/Los_Angeles",37.618972,-122.374889
185126,"Fort Worth","TX","76177","America/Chicago",33.0325456,-97.2802071
186402,"Carlsbad","CA","92011","America/Los_Angeles",33.1224275,-117.3068293
183886,"Abilene","TX","79602","America/Chicago",32.411682,-99.680074
186478,"Fort Lauderdale","FL","33315","America/New_York",26.0716903,-80.145253
181626,"San Diego","CA","92101","America/Los_Angeles",32.7314462,-117.1977278
182550,"San Diego","CA","92101","America/Los_Angeles",32.7314462,-117.1977278
181435,"Columbus","OH","43210","America/New_York",39.995053,-83.0150304
185887,"Philadelphia","PA","19153","America/New_York",39.8955173,-75.2281733
181630,"GRAND PRAIRIE","TX","75052","America/Chicago",32.701858,-97.053157
186476,"Miami","FL","33150","America/New_York",25.8680445,-80.2101269
184482,"Los Angeles","CA","90045","America/Los_Angeles",33.9463626,-118.4010845
180383,"HENDERSON","NV","89119","America/Los_Angeles",36.0657,-115.12879
181299,"DFW Airport","TX","75261","America/Chicago",32.896828,-97.037997
182933,"Columbus","OH","43219","America/New_York",39.9999399,-82.8871767
181910,"Santa Ana","CA","92707","America/Los_Angeles",33.6778994,-117.8623738
181389,"Seattle","WA","98109","America/Los_Angeles",47.6326051,-122.3417074
183904,"IRVING","TX","75063","America/Chicago",32.927613,-97.0035736
180309,"Tampa","FL","33607","America/New_York",27.9751305,-82.5322297
187948,"CARLSBAD","CA","92011","America/Los_Angeles",33.1224275,-117.3068293
185448,"Queens","NY","11430","America/New_York",40.639751,-73.778925
185544,"Gaithersburg","MD","20878","America/New_York",39.132269,-77.2414807
183019,"Las Vegas","NV","89111","America/Los_Angeles",36.0824193,-115.1480387
182867,"Arcadia","CA","91007","America/Los_Angeles",34.1349286,-118.0431213
184410,"CARLSBAD","CA","92011","America/Los_Angeles",33.1224275,-117.3068293
185722,"Columbus","OH","43215","America/New_York",39.9613867,-82.9991009
183737,"Saint Paul","MN","55111","America/Chicago",44.8836074,-93.2150298
182320,"Carlsbad","CA","92008","America/Los_Angeles",33.1376649,-117.2775775
182993,"Los Angeles","CA","90045","America/Los_Angeles",33.9463626,-118.4010845
187195,"Chicago","IL","60638","America/Chicago",41.7883503,-87.7417559
182614,"Little Ferry","NJ","07643","America/New_York",40.8540925,-74.0524111
181447,"Dallas","TX","75235","America/Chicago",32.8297926,-96.843272
180959,"DFW Airport","TX","75261","America/Chicago",32.896828,-97.037997
187865,"San Diego","CA","92101","America/Los_Angeles",32.7314462,-117.1977278
183122,"Washington","VA","22202","America/New_York",39.1398884,-77.1971221
187601,"Baltimore","MD","21240","America/New_York",39.175361,-76.668333
183858,"Washington","DC","20008","America/New_York",38.924753,-77.0543618
183677,"Fort Worth","TX","76177","America/Chicago",33.0325456,-97.2802071
185915,"San Diego","CA","92101","America/Los_Angeles",32.7314462,-117.1977278
181934,"Columbus","OH","43215","America/New_York",39.9593944,-83.0068458
185582,"FORT WORTH","TX","76177","America/Chicago",33.0325456,-97.2802071
181640,"Charlotte","NC","28208","America/New_York",35.2205594,-80.9438737
185917,"Washington","VA","22202","America/New_York",39.1398884,-77.1971221
185120,"DFW Airport","TX","75261","America/Chicago",32.8904574,-97.0357822
184064,"Charlotte","NC","28208","America/New_York",35.2205594,-80.9438737
185420,"FORT WORTH","TX","76177","America/Chicago",33.0325456,-97.2802071
188047,"LOS ANGELES","CA","90012","America/Los_Angeles",34.0562553,-118.2539873
184978,"Miami","FL","33150","America/New_York",25.8680445,-80.2101269
186071,"Shreveport","LA","71109","America/Chicago",32.4542455,-93.8291953
186367,"Phoenix","AZ","85034","America/Phoenix",33.4359957,-112.0108423
182058,"DFW Airport","TX","75261","America/Chicago",32.896828,-97.037997
183086,"Santa Ana","CA","92707","America/Los_Angeles",33.6778994,-117.8623738
184691,"Farmington","CT","06032","America/New_York",41.7084472,-72.8032238
185076,"Millbrae","CA","94128","America/Los_Angeles",37.618972,-122.374889
180533,"Coppell","TX","75019","America/Chicago",32.9271394,-96.9891247
184319,"CARLSBAD","CA","92011","America/Los_Angeles",33.1224275,-117.3068293
180395,"Santa Ana","CA","92707","America/Los_Angeles",33.6778994,-117.8623738
187004,"Los Angeles","CA","90045","America/Los_Angeles",33.9446777,-118.3981917
184822,"Birmingham","AL","35212","America/Chicago",33.5620777,-86.752285
181986,"HENDERSON","NV","89119","America/Los_Angeles",36.0657,-115.12879
186448,"FORT WORTH","TX","76177","America/Chicago",33.0325456,-97.2802071
187581,"Denton","TX","76207","America/Chicago",33.206188,-97.1945582
182183,"Dallas","TX","75235","America/Chicago",32.847111,-96.851778
180790,"Fort Worth","TX","76177","America/Chicago",33.0325456,-97.2802071
181796,"Los Angeles","CA","90045","America/Los_Angeles",33.9463626,-118.4010845
180953,"Fort Worth","TX","76177","America/Chicago",33.0325456,-97.2802071
181475,"Dallas","TX","75235","America/Chicago",32.8297926,-96.843272
184838,"Sacramento","CA","95837","America/Los_Angeles",38.6957307,-121.5929702
185339,"Woodstock","GA","30188","America/New_York",34.1513153,-84.4461882
187165,"Chicago","IL","60666","America/Chicago",41.9741625,-87.9073214
181133,"Columbus","OH","43215","America/New_York",39.9593944,-83.0068458
184789,"FORT WORTH","TX","76177","America/Chicago",33.0325456,-97.2802071
183988,"Baltimore","MD","21240","America/New_York",39.175361,-76.668333
180459,"Kazhakkoottam","KL","695581","Asia/Calcutta",8.5610783,76.8893907
181686,"San Diego","CA","92101","America/Los_Angeles",32.7314462,-117.1977278
187575,"Dallas","TX","75235","America/Chicago",32.8447757,-96.8497339
187539,"Queens","NY","11371","America/New_York",40.777245,-73.872608
185066,"Millbrae","CA","94128","America/Los_Angeles",37.618972,-122.374889
183009,"DFW Airport","TX","75261","America/Chicago",32.896828,-97.037997
185845,"Round Rock","TX","78664","America/Chicago",30.4885997,-97.6704954
185662,"HENDERSON","NV","89119","America/Los_Angeles",36.0657,-115.12879
182448,"ATLANTA","GA","30354","America/New_York",33.647604,-84.379319
180549,"Columbus","OH","43215","America/New_York",39.9593944,-83.0068458
183306,"Salt Lake City","UT","84122","America/Denver",40.7866133,-111.9818541
183335,"Sacramento","CA","95837","America/Los_Angeles",38.695417,-121.590778
184538,"Plano","TX","75074","America/Chicago",33.00825,-96.7014932
187119,"Buffalo","NY","14225","America/New_York",42.9346985,-78.7320347
183110,"Dulles","VA","20166","America/New_York",38.9527209,-77.4477741
184416,"CARLSBAD","CA","92011","America/Los_Angeles",33.1224275,-117.3068293
184576,"San Diego","CA","92101","America/Los_Angeles",32.7314462,-117.1977278
187179,"San Diego","CA","92101","America/Los_Angeles",32.7314462,-117.1977278
185362,"Saint Louis","MO","63145","America/Chicago",38.7419782,-90.3649791
184896,"Denver","CO","80249","America/Denver",39.8630335,-104.67364
184854,"Ontario","CA","91761","America/Los_Angeles",34.056,-117.601194
181518,"DFW Airport","TX","75261","America/Chicago",32.896828,-97.037997
183003,"Ontario","CA","91761","America/Los_Angeles",34.056,-117.601194
186285,"Gaithersburg","MD","20878","America/New_York",39.132269,-77.2414807
181013,"DFW Airport","TX","75261","America/Chicago",32.896828,-97.037997
184418,"San Diego","CA","92101","America/Los_Angeles",32.7314462,-117.1977278
187463,"Washington","DC","20006","America/New_York",38.9029441,-77.0374212
180481,"Addison","TX","75001","America/Chicago",32.9786288,-96.8375286
185031,"Gainesville","FL","32609","America/New_York",29.6779057,-82.2752988
185949,"Columbus","OH","43215","America/New_York",39.9613867,-82.9991009
183647,"Miami","FL","33126","America/New_York",25.79325,-80.290556
185464,"San Jose","CA","95110","America/Los_Angeles",37.3663999,-121.9260847
187593,"Nashville","TN","37214","America/Chicago",36.1314892,-86.6692337
183693,"Santa Ana","CA","92707","America/Los_Angeles",33.6778994,-117.8623738
185327,"Windsor Locks","CT","06096","America/New_York",41.938889,-72.683222
184642,"New York","NY","10012","America/New_York",40.7237689,-73.9995588
186206,"San Diego","CA","92101","America/Los_Angeles",32.7314462,-117.1977278
184054,"Santa Ana","CA","92707","America/Los_Angeles",33.6778994,-117.8623738
180681,"Loomis","CA","95650","America/Los_Angeles",38.8381486,-121.206604
181524,"Dallas","TX","75235","America/Chicago",32.8297926,-96.843272
182383,"Boston","MA","02128","America/New_York",42.3630177,-71.025726
184892,"San Diego","CA","92106","America/Los_Angeles",32.7349796,-117.2128594
187585,"Los Angeles","CA","90045","America/Los_Angeles",33.9463626,-118.4010845
186819,"Baltimore","MD","21240","America/New_York",39.175361,-76.668333
184769,"Chicago","IL","60666","America/Chicago",41.9741625,-87.9073214
182566,"San Diego","CA","92101","America/Los_Angeles",32.7314462,-117.1977278
185550,"Washington","VA","22202","America/New_York",39.1398884,-77.1971221
182048,"FORT WORTH","TX","76177","America/Chicago",33.0325456,-97.2802071
180800,"Dallas","TX","75235","America/Chicago",32.847111,-96.851778
182409,"Columbus","OH","43210","America/New_York",39.995053,-83.0150304
180860,"DFW Airport","TX","75261","America/Chicago",32.896828,-97.037997
183187,"Las Vegas","NV","89111","America/Los_Angeles",36.0824193,-115.1480387
183665,"FORT WORTH","TX","76177","America/Chicago",33.0325456,-97.2802071
185440,"Washington","VA","22202","America/New_York",38.851242,-77.0402315
184988,"Miami","FL","33126","America/New_York",25.79325,-80.290556
186522,"Morrisville","NC","27560","America/New_York",35.8773797,-78.7912539
182967,"LOS ANGELES","CA","90012","America/Los_Angeles",34.0562553,-118.2539873
183223,"Las Vegas","NV","89111","America/Los_Angeles",36.0824193,-115.1480387
181702,"Atlanta","GA","30303","America/New_York",33.7595348,-84.388402
181483,"Dallas","TX","75235","America/Chicago",32.8297926,-96.843272
183530,"San Diego","CA","92101","America/Los_Angeles",32.7314462,-117.1977278
185262,"Washington","DC","20500","America/New_York",38.8976633,-77.0365739
183625,"Anaheim","CA","92806","America/Los_Angeles",33.809526,-117.880658
186097,"Memphis","TN","38116","America/Chicago",35.044416,-89.9796311
185144,"Atlanta","GA","30320","America/New_York",33.6391458,-84.4424448
182578,"Charlotte","NC","28208","America/New_York",35.2205594,-80.9438737
182139,"Santa Ana","CA","92707","America/Los_Angeles",33.6778994,-117.8623738
186406,"Baltimore","MD","21240","America/New_York",39.175361,-76.668333
188015,"Carlsbad","CA","92011","America/Los_Angeles",33.1224275,-117.3068293
184990,"Memphis","TN","38116","America/Chicago",35.044416,-89.9796311
183130,"Dallas","TX","75235","America/Chicago",32.847111,-96.851778
183920,"ASHBURN","VA","20147","America/New_York",39.014027,-77.456483
184478,"UNION CITY","GA","30291","America/New_York",33.5642185,-84.5307939
185815,"Atlanta","GA","30320","America/New_York",33.6391458,-84.4424448
183042,"Waxhaw","NC","28173","America/New_York",34.9897082,-80.7624256
183825,"Washington","VA","22202","America/New_York",38.851242,-77.0402315
185424,"Washington","VA","22202","America/New_York",39.1398884,-77.1971221
