"id","city","state","zip","time_zone","lat","lng"
180354,"Seatac","WA","98158","America/Los_Angeles",47.4438614,-122.3022337
183279,"DFW Airport","TX","75261","America/Chicago",32.896828,-97.037997
185986,"East Hartford","CT","06108","America/New_York",41.786947,-72.6020197
183313,"Denver","CO","80249","America/Denver",39.8630335,-104.67364
184314,"Atlanta","GA","30320","America/New_York",33.6391458,-84.4424448
181200,"Windsor Locks","CT","06096","America/New_York",41.938889,-72.683222
183010,"Los Angeles","CA","90045","America/Los_Angeles",33.9463626,-118.4010845
184128,"WASHINGTON","DC","20003","America/New_York",38.8791765,-76.9818127
185523,"Los Angeles","CA","90045","America/Los_Angeles",33.9463626,-118.4010845
187194,"Chicago","IL","60638","America/Chicago",41.7883503,-87.7417559
184152,"Dallas","TX","75235","America/Chicago",32.847111,-96.851778
185449,"New Haven","CT","46774","America/New_York",41.308274,-72.9278835
187378,"Los Angeles","CA","90045","America/Los_Angeles",33.9463626,-118.4010845
180724,"WASHINGTON","DC","20500","America/New_York",38.8976633,-77.0365739
181274,"Cupertino","CA","95014","America/Los_Angeles",37.3346326,-122.0126824
183931,"Anchorage","AK","99502","America/Anchorage",61.1734158,-149.9815729
183481,"Chicago","IL","60666","America/Chicago",41.9738886,-87.8907904
186169,"PHOENIX","AZ","85034","America/Phoenix",33.43602,-111.997863
182509,"Pensacola","FL","32503","America/Chicago",30.4681754,-87.2039324
182986,"Seatac","WA","98158","America/Los_Angeles",47.4438614,-122.3022337
185595,"DFW Airport","TX","75261","America/Chicago",32.896828,-97.037997
187152,"Chicago","IL","60666","America/Chicago",41.9628004,-87.9177421
187504,"Carlsbad","CA","92011","America/Los_Angeles",33.1224275,-117.3068293
186499,"Memphis","TN","38134","America/Chicago",35.173971,-89.8729347
187474,"Washington","VA","22202","America/New_York",39.1398884,-77.1971221
185537,"Queens","NY","11371","America/New_York",40.777245,-73.872608
185279,"Morrisville","NC","27560","America/Chicago",37.2240163,-95.7403493
185687,"Millbrae","CA","94128","America/Los_Angeles",37.618972,-122.374889
181687,"Carlsbad","CA","92011","America/Los_Angeles",33.1224275,-117.3068293
183957,"MIAMI","FL","33138","America/New_York",25.8384062,-80.1912116
183149,"Carlsbad","CA","92011","America/Los_Angeles",33.1224275,-117.3068293
182376,"Los Angeles","CA","90045","America/Los_Angeles",33.9463626,-118.4010845
181751,"Grand Prairie","TX","75052","America/Chicago",32.701858,-97.053157
183905,"DFW Airport","TX","75261","America/Chicago",32.896828,-97.037997
182386,"Santa Clara","CA","95054","America/Los_Angeles",37.4152928,-121.9744485
181344,"Los Angeles","CA","90045","America/Los_Angeles",33.9463626,-118.4010845
180372,"Los Angeles","CA","90045","America/Los_Angeles",33.9463626,-118.4010845
187637,"Dallas","TX","75218","America/Chicago",32.839872,-96.6940972
184639,"Carlsbad","CA","92011","America/Los_Angeles",33.1224275,-117.3068293
184676,"Windsor Locks","CT","06096","America/New_York",41.938889,-72.683222
186579,"Fort Lauderdale","FL","33315","America/New_York",26.0716903,-80.145253
180773,"San Diego","CA","92101","America/Los_Angeles",32.7303662,-117.1916241
186636,"San Diego","CA","92101","America/Los_Angeles",32.7314462,-117.1977278
185217,"Newark","NJ","07114","America/New_York",40.6925,-74.168667
183406,"Windsor Locks","CT","06096","America/New_York",41.938889,-72.683222
183921,"Washington","VA","22202","America/New_York",39.1398884,-77.1971221
186553,"Memphis","TN","38116","America/Chicago",35.0469098,-89.9816526
187180,"Carlsbad","CA","92011","America/Los_Angeles",33.1224275,-117.3068293
186818,"Baltimore","MD","21240","America/New_York",39.175361,-76.668333
180970,"Carlsbad","CA","92011","America/Los_Angeles",33.1224275,-117.3068293
184045,"DFW Airport","TX","75261","America/Chicago",32.896828,-97.037997
187783,"Valley Stream","NY","11580","America/New_York",40.6683875,-73.7082952
184463,"Valencia","CA","91355","America/Los_Angeles",34.4213616,-118.5893952
186046,"East Hartford","CT","06108","America/New_York",41.786947,-72.6020197
183453,"Windsor Locks","CT","06096","America/New_York",41.938889,-72.683222
187238,"Nashville","TN","37214","America/Chicago",36.1314892,-86.6692337
180642,"SEATTLE","WA","98101","America/Los_Angeles",47.6089681,-122.3320444
182017,"Burke","VA","22015","America/New_York",38.802534,-77.272983
185757,"CHARLOTTE","NC","28273","America/New_York",35.1148227,-80.9431934
180684,"Santa Barbara","CA","93117","America/Chicago",37.2240163,-95.7403493
185223,"Dallas","TX","75261","America/Chicago",32.9006062,-97.0403505
181246,"Burbank","CA","91506","America/Los_Angeles",34.1555275,-118.3230905
183557,"DFW Airport","TX","75261","America/Chicago",32.896828,-97.037997
186581,"Miami Lakes","FL","33014","America/New_York",25.9226422,-80.2960643
186479,"Memphis","TN","38116","America/Chicago",35.044416,-89.9796311
186768,"SAN DIEGO","CA","92103","America/Los_Angeles",32.751047,-117.161934
185878,"Philadelphia","PA","19153","America/New_York",39.871944,-75.241139
182237,"Cupertino","CA","95014","America/Los_Angeles",37.3331272,-122.0054856
183853,"Anchorage","AK","99502","America/Anchorage",61.1734158,-149.9815729
182984,"Los Angeles","CA","90045","America/Los_Angeles",33.9463626,-118.4010845
181034,"Santa Ana","CA","92707","America/Los_Angeles",33.6778994,-117.8623738
181581,"Fort Worth","TX","76177","America/Chicago",33.032281,-97.2794334
184455,"Richardson","TX","75080","America/Chicago",32.9991905,-96.7558396
182559,"Ontario","CA","91761","America/Los_Angeles",34.0622614,-117.6052727
185998,"Dallas","TX","75235","America/Chicago",32.8447757,-96.8497339
187615,"Fort Lauderdale","FL","33315","America/New_York",26.0700104,-80.15868
182828,"Nashville","TN","37214","America/Chicago",36.1314892,-86.6692337
184716,"Carlsbad","CA","92011","America/Los_Angeles",33.1224275,-117.3068293
180436,"Carlsbad","CA","92011","America/Los_Angeles",33.1224275,-117.3068293
187025,"Carlsbad","CA","92011","America/Los_Angeles",33.1224275,-117.3068293
183489,"Charlotte","NC","28208","America/New_York",35.2205594,-80.9438737
183654,"Miami","FL","33126","America/New_York",25.79325,-80.290556
184146,"Fort Lauderdale","FL","33315","America/New_York",26.0716903,-80.145253
184861,"Queens","NY","11371","America/New_York",40.777245,-73.872608
185041,"Millbrae","CA","94128","America/Los_Angeles",37.618972,-122.374889
187594,"nashville","TN","37219","America/Chicago",36.1637017,-86.7784762
184108,"Atlanta","GA","30320","America/New_York",33.6391458,-84.4424448
183929,"Washington","VA","22202","America/New_York",39.1398884,-77.1971221
183941,"Pompano Beach","FL","33069","America/New_York",26.2317092,-80.1460203
184376,"New Haven","CT","46774","America/New_York",41.308274,-72.9278835
184110,"San Diego","CA","92101","America/Los_Angeles",32.7314462,-117.1977278
183764,"Carlsbad","CA","92011","America/Los_Angeles",33.1224275,-117.3068293
182418,"Atlanta","GA","30309","America/New_York",33.8090384,-84.3963711
185856,"Newark","NJ","07114","America/New_York",40.6875268,-74.1821776
186955,"DFW Airport","TX","75261","America/Chicago",32.896828,-97.037997
186185,"Carlsbad","CA","92011","America/Los_Angeles",33.1224275,-117.3068293
186995,"Atlanta","GA","30320","America/New_York",33.6391458,-84.4424448
186776,"SAN DIEGO","CA","92103","America/Los_Angeles",32.751047,-117.161934
183323,"Tulsa","OK","74136","America/Chicago",36.0735672,-95.9184801
186098,"Santa Ana","CA","92707","America/Los_Angeles",33.6778994,-117.8623738
181957,"Santa Ana","CA","92707","America/Los_Angeles",33.6778994,-117.8623738
186104,"Santa Ana","CA","92707","America/Los_Angeles",33.6778994,-117.8623738
184274,"Houston","TX","77061","America/Chicago",29.654166,-95.2766671
185393,"Valencia","CA","91355","America/Los_Angeles",34.4213616,-118.5893952
185505,"Orlando","FL","32827","America/New_York",28.4310206,-81.3080398
185751,"Burbank","CA","91505","America/Los_Angeles",34.1953789,-118.3532412
185914,"San Diego","CA","92101","America/Los_Angeles",32.7314462,-117.1977278
182146,"DFW Airport","TX","75261","America/Chicago",32.896828,-97.037997
182285,"WASHINGTON","DC","20003","America/New_York",38.8791765,-76.9818127
186278,"Dulles","VA","20166","America/New_York",38.9527209,-77.4477741
186638,"Carlsbad","CA","92011","America/Los_Angeles",33.1224275,-117.3068293
183907,"Dulles","VA","20166","America/New_York",38.9527209,-77.4477741
184732,"Detroit","MI","48242","America/Detroit",42.212444,-83.353389
181458,"Ontario","CA","91761","America/Los_Angeles",34.056,-117.601194
185846,"Austin","TX","78719","America/Chicago",30.2022114,-97.6678722
186282,"Carlsbad","CA","92011","America/Los_Angeles",33.1224275,-117.3068293
180460,"Thiruvananthapuram","KL","695008","Asia/Calcutta",8.4834201,76.9198194
183256,"Baltimore","MD","21240","America/New_York",39.175361,-76.668333
187298,"Washington","VA","22202","America/New_York",39.1398884,-77.1971221
183473,"Las Vegas","NV","89109","Pacific Time (US & Canada)",36.1311282,-115.1511192
184631,"Carlsbad","CA","92011","America/Los_Angeles",33.1224275,-117.3068293
187562,"SAN DIEGO","CA","92103","America/Los_Angeles",32.751047,-117.161934
183334,"Sacramento","CA","95837","America/Los_Angeles",38.695417,-121.590778
185826,"Columbus","OH","43215","America/New_York",39.9593944,-83.0068458
182481,"Pensacola","FL","32503","America/Chicago",30.4681754,-87.2039324
183004,"Valencia","CA","91355","America/Los_Angeles",34.4213616,-118.5893952
186149,"PHOENIX","AZ","85034","America/Phoenix",33.43602,-111.997863
182138,"Santa Ana","CA","92707","America/Los_Angeles",33.6778994,-117.8623738
182593,"Los Angeles","CA","90045","America/Los_Angeles",33.9463626,-118.4010845
183422,"DFW Airport","TX","75261","America/Chicago",32.896828,-97.037997
184513,"Las Vegas","NV","89109","Pacific Time (US & Canada)",36.1311282,-115.1511192
182037,"Valencia","CA","91355","America/Los_Angeles",34.4213616,-118.5893952
184541,"Las Vegas","NV","89111","America/Los_Angeles",36.0824193,-115.1480387
182172,"Dallas","TX","75235","America/Chicago",32.847111,-96.851778
180400,"Las Vegas","NV","89111","America/Los_Angeles",36.0824193,-115.1480387
184435,"Trophy Club","TX","76262","America/Chicago",32.9884819,-97.1748476
182551,"Baltimore","MD","21240","America/New_York",39.175361,-76.668333
187554,"Atlanta","GA","30320","America/New_York",33.6391458,-84.4424448
180845,"San Diego","CA","92101","America/Los_Angeles",32.7314462,-117.1977278
183995,"Baltimore","MD","21240","America/New_York",39.175361,-76.668333
186491,"Memphis","TN","38134","America/Chicago",35.173971,-89.8729347
185775,"San Diego","CA","92101","America/Los_Angeles",32.7314462,-117.1977278
182231,"Carlsbad","CA","92011","America/Los_Angeles",33.1224275,-117.3068293
182988,"Spokane","WA","99204","America/Los_Angeles",47.6461632,-117.4124144
181362,"SANTA MONICA","CA","90404","America/Los_Angeles",34.0270998,-118.4863064
187576,"San Diego","CA","92101","America/Los_Angeles",32.7314462,-117.1977278
182892,"Cupertino","CA","95014","America/Los_Angeles",37.3346326,-122.0126824
184407,"LOS ANGELES","CA","90045","America/Los_Angeles",33.9446777,-118.3981917
184585,"Santa Ana","CA","92707","America/Los_Angeles",33.6778994,-117.8623738
185465,"Cupertino","CA","95014","America/Los_Angeles",37.3331272,-122.0054856
181258,"Burbank","CA","91506","America/Los_Angeles",34.1555275,-118.3230905
186957,"Newark","NJ","07114","America/New_York",40.6925,-74.168667
181623,"DFW Airport","TX","75261","America/Chicago",32.896828,-97.037997
181723,"DFW Airport","TX","75261","America/Chicago",32.896828,-97.037997
186018,"Cupertino","CA","95014","America/Los_Angeles",37.3346326,-122.0126824
187886,"Los Angeles","CA","90045","America/Los_Angeles",33.9463626,-118.4010845
183196,"Santa Ana","CA","92707","America/Los_Angeles",33.6778994,-117.8623738
184084,"Los Angeles","CA","90095","America/Los_Angeles",34.0642829,-118.4423562
182217,"Dallas","TX","75235","America/Chicago",32.8447757,-96.8497339
181741,"San Diego","CA","92101","America/Los_Angeles",32.7314462,-117.1977278
185267,"Carlsbad","CA","92011","America/Los_Angeles",33.1224275,-117.3068293
183250,"TAMPA","FL","33619","America/New_York",27.9334928,-82.3469692
183319,"Kansas City","MO","64153","America/Chicago",39.3053256,-94.7158706
182122,"Columbus","OH","43219","America/New_York",39.9999399,-82.8871767
185469,"Frisco","TX","75034","America/Chicago",33.1095752,-96.8289662
180388,"BOXBOROUG","MA","01719","America/New_York",42.49106,-71.544754
181098,"San Diego","CA","92101","America/Los_Angeles",32.7314462,-117.1977278
181126,"Hebron","KY","41048","America/Chicago",37.2240163,-95.7403493
181653,"Dulles","VA","20166","America/New_York",38.9527209,-77.4477741
185219,"Newark","NJ","07114","America/New_York",40.6875268,-74.1821776
185165,"Las Vegas","NV","89111","America/Los_Angeles",36.0824193,-115.1480387
186425,"Newark","NJ","07114","America/New_York",40.6925,-74.168667
180761,"Knoxville","TN","37920","America/New_York",35.9398126,-83.945948
187592,"Nashville","TN","37214","America/Chicago",36.1314892,-86.6692337
182657,"Santa Ana","CA","92707","America/Los_Angeles",33.6778994,-117.8623738
181873,"San Diego","CA","92101","America/Los_Angeles",32.7314462,-117.1977278
183590,"Oklahoma City","OK","73159","America/Chicago",35.3953341,-97.5963871
186626,"San Diego","CA","92101","America/Los_Angeles",32.7314462,-117.1977278
181521,"Lewistown","PA","70447","America/Chicago",30.3664488,-90.2057108
186231,"Ontario","CA","91761","America/Los_Angeles",34.056,-117.601194
184621,"Santa Ana","CA","92707","America/Los_Angeles",33.6778994,-117.8623738
184483,"SANTA MONICA","CA","90404","America/Los_Angeles",34.0270998,-118.4863064
186969,"Fort Smith","AR","72903","America/Chicago",35.3409408,-94.3586869
183618,"Atlanta","GA","30354","America/New_York",33.6562452,-84.4242419
185858,"New York","NY","10012","America/New_York",40.7233389,-73.999046
187584,"Los Angeles","CA","90045","America/Los_Angeles",33.9463626,-118.4010845
188034,"San Diego","CA","92101","America/Los_Angeles",32.7314462,-117.1977278
185926,"WASHINGTON","DC","20003","America/New_York",38.8791765,-76.9818127
186014,"Columbus","OH","43219","America/New_York",39.9999399,-82.8871767
186900,"Rockville","MD","20850","America/New_York",39.1016751,-77.1928177
181679,"Cupertino","CA","95014","America/Los_Angeles",37.3346326,-122.0126824
184348,"Columbus","OH","43219","America/New_York",39.9999399,-82.8871767
184459,"DFW Airport","TX","75261","America/Chicago",32.896828,-97.037997
186030,"PHOENIX","AZ","85034","America/Phoenix",33.43602,-111.997863
186754,"Los Angeles","CA","90045","America/Los_Angeles",33.9463626,-118.4010845
187743,"Washington","DC","20003","America/New_York",38.8791765,-76.9818127
186571,"WASHINGTON","DC","20500","America/New_York",38.8976633,-77.0365739
187755,"Jacksonville","FL","32218","America/New_York",30.4914254,-81.6839789
180662,"Loomis","CA","95650","America/Los_Angeles",38.8381486,-121.206604
186080,"Santa Ana","CA","92707","America/Los_Angeles",33.6778994,-117.8623738
187959,"Madison","WI","53704","America/Chicago",43.1365212,-89.3473237
184829,"Chicago","IL","60666","America/Chicago",41.9628004,-87.9177421
181486,"Boston","MA","02128","America/New_York",42.3630177,-71.025726
186746,"Los Angeles","CA","90045","America/Los_Angeles",33.9463626,-118.4010845
181300,"Dulles","VA","20166","America/New_York",38.9527209,-77.4477741
185147,"Carlsbad","CA","92011","America/Los_Angeles",33.1224275,-117.3068293
187550,"Los Angeles","CA","90045","America/Los_Angeles",33.9446777,-118.3981917
186339,"Fort Lauderdale","FL","33315","America/New_York",26.0716903,-80.145253
185982,"Cupertino","CA","95014","America/Los_Angeles",37.3346326,-122.0126824
180546,"CARLSBAD","CA","92011","America/Los_Angeles",33.1224275,-117.3068293
185922,"San Diego","CA","92101","America/Los_Angeles",32.7314462,-117.1977278
187846,"Atlanta","GA","30320","America/New_York",33.6391458,-84.4424448
186205,"San Diego","CA","92101","America/Los_Angeles",32.7314462,-117.1977278
185890,"Harlingen","TX","78550","America/Chicago",26.1964469,-97.7114326
187500,"Washington","VA","22202","America/New_York",39.1398884,-77.1971221
180785,"Atlanta","GA","30320","America/New_York",33.6408586,-84.4436401
184372,"Charlotte","NC","28208","America/New_York",35.2205594,-80.9438737
186551,"Miami","FL","33126","America/New_York",25.79325,-80.290556
184057,"ATLANTA","GA","30354","America/New_York",33.6562452,-84.4242419
185521,"Queens","NY","11430","America/New_York",40.639751,-73.778925
185028,"Millbrae","CA","94128","America/Los_Angeles",37.618972,-122.374889
185127,"Dallas","TX","75235","America/Chicago",32.8447757,-96.8497339
180740,"San Diego","CA","92101","America/Los_Angeles",32.7314462,-117.1977278
182199,"DFW Airport","TX","75261","America/Chicago",32.896828,-97.037997
182585,"LOS ANGELES","CA","91406","America/Los_Angeles",34.2096308,-118.4858368
187662,"Itasca","IL","60143","America/Chicago",41.9655963,-88.0275194
187128,"Rochester","NY","14609","America/New_York",43.1569996,-77.5423941
181128,"Millbrae","CA","94128","America/Los_Angeles",37.618972,-122.374889
181725,"Santa Ana","CA","92707","America/Los_Angeles",33.6778994,-117.8623738
187725,"Hopewell Junction","NY","12533","America/New_York",41.5430563,-73.8258807
180751,"Nashville","TN","37214","America/Chicago",36.1314892,-86.6692337
181240,"Daytona Beach","FL","32114","America/New_York",29.203489,-81.084763
186690,"Las Vegas","NV","89111","America/Los_Angeles",36.0824193,-115.1480387
185723,"Columbus","OH","43219","America/New_York",39.9999399,-82.8871767
181609,"Atlanta","GA","30320","America/New_York",33.6391458,-84.4424448
181677,"San Jose","CA","95110","America/Los_Angeles",37.3649766,-121.9224598
186868,"FORT WORTH","TX","76177","America/Chicago",33.0325456,-97.2802071
186688,"Dallas","TX","75235","America/Chicago",32.847111,-96.851778
180730,"Dallas","TX","75235","America/Chicago",32.847111,-96.851778
185894,"San Diego","CA","92101","America/Los_Angeles",32.7314462,-117.1977278
187118,"Buffalo","NY","14225","America/New_York",42.9346985,-78.7320347
181593,"Columbus","OH","43214","America/New_York",40.0306088,-83.0342918
186852,"Knoxville","TN","37920","America/New_York",35.9309031,-83.9490469
186183,"Ontario","CA","91761","America/Los_Angeles",34.056,-117.601194
181727,"Los Angeles","CA","90059","America/Los_Angeles",33.9027704,-118.2590459
186294,"New York","NY","10012","America/New_York",40.7237689,-73.9995588
180630,"East Hartford","CT","06108","America/New_York",41.786947,-72.6020197
181118,"Carlsbad","CA","92011","America/Los_Angeles",33.1224275,-117.3068293
181735,"Carlsbad","CA","92011","America/Los_Angeles",33.1224275,-117.3068293
182687,"San Diego","CA","92101","America/Los_Angeles",32.7314462,-117.1977278
186072,"Shreveport","LA","71106","America/Chicago",32.4212899,-93.7646194
187324,"DFW Airport","TX","75261","America/Chicago",32.8904574,-97.0357822
184405,"Los Angeles","CA","90045","America/Los_Angeles",33.9463626,-118.4010845
183358,"Washington","VA","22202","America/New_York",39.1398884,-77.1971221
187011,"Fort Smith","AR","72903","America/Chicago",35.3409408,-94.3586869
180508,"Columbus","OH","43219","America/New_York",39.9999399,-82.8871767
187216,"Nashville","TN","37214","America/Chicago",36.1314892,-86.6692337
180775,"Carlsbad","CA","92011","America/Los_Angeles",33.1224275,-117.3068293
181492,"Charlotte","NC","28208","America/New_York",35.2205594,-80.9438737
183837,"Anchorage","AK","99502","America/Anchorage",61.1734158,-149.9815729
187186,"DFW Airport","TX","75261","America/Chicago",32.896828,-97.037997
181192,"DFW Airport","TX","75261","America/Chicago",32.896828,-97.037997
185421,"DFW Airport","TX","75261","America/Chicago",32.896828,-97.037997
180338,"Chicago","IL","60666","America/Chicago",41.9628004,-87.9177421
187902,"Atlanta","GA","30320","America/New_York",33.6391458,-84.4424448
180676,"Santa Barbara","CA","93117","America/Chicago",37.2240163,-95.7403493
186145,"PHOENIX","AZ","85034","America/Phoenix",33.43602,-111.997863
181799,"SEATTLE","WA","98101","America/Los_Angeles",47.6089681,-122.3320444
182723,"Los Angeles","CA","90045","America/Los_Angeles",33.9463626,-118.4010845
184579,"Washington","DC","20500","America/New_York",38.8976633,-77.0365739
185485,"Miami","FL","33132","America/New_York",25.7823647,-80.1931295
182457,"Sarasota","FL","34233","America/New_York",27.2725186,-82.4662279
182465,"Sarasota","FL","34233","America/New_York",27.2725186,-82.4662279
181222,"SEATTLE","WA","98101","America/Los_Angeles",47.6089681,-122.3320444
182077,"WASHINGTON","DC","20003","America/New_York",38.8791765,-76.9818127
184637,"San Diego","CA","92101","America/Los_Angeles",32.7314462,-117.1977278
182124,"Atlanta","GA","30320","America/New_York",33.6391458,-84.4424448
182045,"Valencia","CA","91355","America/Los_Angeles",34.4213616,-118.5893952
183953,"Baltimore","MD","21240","America/New_York",39.175361,-76.668333
181096,"Austin","TX","78719","America/Chicago",30.2022114,-97.6678722
187926,"Harlingen","TX","78552","America/Chicago",26.1883638,-97.7561431
182565,"San Diego","CA","92101","America/Los_Angeles",32.7314462,-117.1977278
183000,"DFW Airport","TX","75261","America/Chicago",32.896828,-97.037997
185673,"San Jose","CA","95110","America/Los_Angeles",37.3649766,-121.9224598
185391,"Los Angeles","CA","90045","America/Los_Angeles",33.9463626,-118.4010845
185275,"Carlsbad","CA","92011","America/Los_Angeles",33.1224275,-117.3068293
184757,"Charlotte","NC","28208","America/New_York",35.2205594,-80.9438737
180819,"DFW Airport","TX","75261","America/Chicago",32.896828,-97.037997
184931,"Chattanooga","TN","37421","America/New_York",35.0374963,-85.197097
181022,"Santa Ana","CA","92707","America/Los_Angeles",33.6778994,-117.8623738
183965,"MIAMI","FL","33138","America/New_York",25.8384062,-80.1912116
